full_name,framework,JAVA trend,JAVA pvalue,CLASSES trend,CLASSES pvalue,PKG trend,PKG pvalue,BWR trend,BWR pvalue,SAR trend,SAR pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,ELOC trend,ELOC pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
googlearchive/android-RuntimePermissions,googlearchive,decreasing,1.1402701005636118e-10,decreasing,1.4015246296850137e-08,decreasing,1.4015246296850137e-08,increasing,8.046551314144779e-08,decreasing,2.821964883992223e-12,increasing,1.2725338782715312e-08,increasing,1.2725338782715312e-08,increasing,1.2725338782715312e-08,increasing,1.2725338782715312e-08,increasing,1.2725338782715312e-08,increasing,1.4015246296850137e-08,increasing,1.4015246296850137e-08,increasing,1.2725338782715312e-08,increasing,7.58433316150331e-11,decreasing,6.941778263325205e-10,increasing,8.14453867659104e-06,decreasing,6.207478975284175e-10,increasing,7.58433316150331e-11,decreasing,6.941778263325205e-10,decreasing,6.941778263325205e-10,decreasing,6.207478975284175e-10,decreasing,6.207478975284175e-10,decreasing,6.207478975284175e-10,increasing,2.4864554859505006e-12,decreasing,5.1390003363849246e-12,decreasing,6.207478975284175e-10,decreasing,6.941778263325205e-10,decreasing,6.207478975284175e-10,decreasing,8.868596879096913e-08,decreasing,5.591658247539044e-10,decreasing,6.941778263325205e-10,decreasing,6.207478975284175e-10,increasing,6.207478975284175e-10,decreasing,6.207478975284175e-10,increasing,1.4015246296850137e-08,decreasing,6.207478975284175e-10,increasing,8.800662117058877e-06,increasing,1.7763568394002505e-15
googlearchive/android-ActiveNotifications,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,decreasing,7.762444436121285e-07,no trend,0.2660031742486413,no trend,0.2660031742486413,no trend,0.2660031742486413,no trend,0.2660031742486413,no trend,0.2660031742486413,increasing,2.9962698988583725e-11,increasing,2.9962698988583725e-11,no trend,0.2660031742486413,decreasing,5.194717258572012e-07,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,no trend,0.2660031742486413,no trend,0.2660031742486413,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,increasing,2.2114636788472808e-09,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,no trend,1.0,no trend,1.0,increasing,2.9962698988583725e-11,increasing,1.0811634538754333e-06,increasing,2.9962698988583725e-11,decreasing,1.0811634538754333e-06,increasing,6.312677047759507e-10
googlearchive/android-Camera2Raw,googlearchive,no trend,1.0,increasing,0.0010271020692560473,no trend,1.0,decreasing,0.0010271020692560473,increasing,0.024363018770261702,no trend,0.15706176438659636,no trend,0.15706176438659636,increasing,0.018589630408321733,increasing,0.021715690706712865,increasing,0.020070259869253704,increasing,1.2750631639413257e-07,increasing,2.1930384175306017e-09,increasing,2.1930384175306017e-09,increasing,0.018589630408321733,increasing,2.3175472702918753e-05,increasing,2.3175472702918753e-05,increasing,0.00030229853699004217,increasing,0.021715690706712865,no trend,0.15706176438659636,increasing,0.00030229853699004217,increasing,4.333274844614543e-05,decreasing,0.0010271020692560473,decreasing,0.0010271020692560473,increasing,0.0010271020692560473,decreasing,0.0010271020692560473,decreasing,0.00123703659733998,increasing,0.018589630408321733,no trend,0.15706176438659636,increasing,0.020070259869253704,decreasing,1.0014211682118912e-13,increasing,0.020070259869253704,no trend,1.0,increasing,0.0010271020692560473,decreasing,0.00123703659733998,increasing,2.3175472702918753e-05,decreasing,0.0010271020692560473,decreasing,0.0010271020692560473,increasing,0.0
googlearchive/android-DirectShare,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.912711072333707e-08
googlearchive/android-AsymmetricFingerprintDialog,googlearchive,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,decreasing,2.2277952116400712e-06,no trend,0.09657275342042593,increasing,8.922440120073816e-09,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,increasing,2.2277952116400712e-06,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,increasing,2.2277952116400712e-06,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,increasing,2.2277952116400712e-06,no trend,0.09657275342042593,no trend,1.0,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,no trend,0.09657275342042593,increasing,1.7748913450077453e-11
googlearchive/android-WearCompanionLibrary,googlearchive,no trend,1.0,increasing,0.00023825662868959263,no trend,1.0,decreasing,0.00023825662868959263,decreasing,0.00029298532373811526,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00019726967831079634,decreasing,0.00029298532373811526,increasing,0.00019726967831079634,increasing,0.00019726967831079634,decreasing,0.00029298532373811526,increasing,0.00019726967831079634,decreasing,0.00029298532373811526,increasing,0.00019726967831079634,decreasing,0.00023825662868959263,increasing,0.025075992816484538,increasing,0.022970935079222432,decreasing,0.00023825662868959263,decreasing,0.00023825662868959263,increasing,0.025075992816484538,increasing,0.022970935079222432,increasing,0.00019726967831079634,increasing,0.022970935079222432,decreasing,0.00019726967831079634,increasing,0.025075992816484538,decreasing,0.00023825662868959263,increasing,0.00023825662868959263,decreasing,0.00023825662868959263,decreasing,0.00023825662868959263,increasing,0.025075992816484538,decreasing,0.00023825662868959263,increasing,3.9297888054790064e-08
googlearchive/android-WclDemoSample,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.9297888054790064e-08
googlearchive/android-MultiWindowPlayground,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.09854737887319387,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.6164048527732575e-07
googlearchive/android-DirectBoot,googlearchive,no trend,1.0,decreasing,5.295020484297197e-06,no trend,1.0,increasing,5.295020484297197e-06,increasing,0.03887061412028481,increasing,8.269886553335937e-09,increasing,7.473097698440512e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,1.5021750732202577e-08,increasing,1.5021750732202577e-08,increasing,7.473097698440512e-06,increasing,1.5021750732202577e-08,increasing,7.473097698440512e-06,increasing,5.295020484297197e-06,increasing,7.473097698440512e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,no trend,1.0,decreasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,1.5021750732202577e-08,increasing,7.473097698440512e-06,increasing,1.5021750732202577e-08,increasing,7.473097698440512e-06,increasing,4.249074704087974e-06,no trend,1.0,decreasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,7.473097698440512e-06,increasing,5.295020484297197e-06,increasing,5.295020484297197e-06,increasing,0.00010749368084672639
googlearchive/android-ScopedDirectoryAccess,googlearchive,no trend,1.0,increasing,0.0011907962549835283,no trend,1.0,decreasing,0.0011907962549835283,decreasing,0.0002603305326853711,decreasing,0.026879807463862093,decreasing,0.026879807463862093,decreasing,0.026879807463862093,decreasing,0.026879807463862093,decreasing,0.026879807463862093,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,increasing,0.0004577638251688221,increasing,0.0011907962549835283,increasing,0.0004577638251688221,increasing,0.0004577638251688221,increasing,0.0002603305326853711,increasing,0.0002603305326853711,increasing,0.0002603305326853711,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,decreasing,0.0011907962549835283,increasing,0.0002603305326853711,increasing,0.0002603305326853711,increasing,0.0002603305326853711,decreasing,0.0011907962549835283,no trend,0.328521357147443,no trend,1.0,increasing,0.0011907962549835283,decreasing,0.026879807463862093,increasing,0.0011907962549835283,decreasing,0.0011907962549835283,increasing,0.0004577638251688221,increasing,1.2621519386302182e-05
googlearchive/leanback-showcase,googlearchive,increasing,1.7214740744009305e-10,increasing,5.7683635645844333e-11,increasing,5.2633084557385246e-09,increasing,0.0004116052171421192,decreasing,7.993605777301127e-14,decreasing,3.4079957524912885e-06,decreasing,2.1318267180880923e-05,decreasing,1.9218591271963348e-05,decreasing,1.9218591271963348e-05,decreasing,1.9218591271963348e-05,decreasing,1.9218591271963348e-05,decreasing,1.9218591271963348e-05,decreasing,0.00013868691034857328,decreasing,1.977479580084207e-08,no trend,0.5393149249589986,no trend,0.5393149249589986,no trend,0.7195622318339068,no trend,0.5861958888862449,increasing,2.409498168232105e-05,increasing,1.7062351531649256e-11,increasing,9.445288773335392e-09,decreasing,2.6459311408544295e-08,decreasing,1.8950307389964394e-07,decreasing,0.006813441526514863,no trend,1.0,decreasing,9.845482653525472e-05,no trend,0.08864985776637258,no trend,0.42419632161159515,no trend,0.07261871719271418,no trend,0.06900550263639049,no trend,0.06554131397742369,decreasing,4.8683279629813114e-11,decreasing,0.00017432208768952684,decreasing,1.8950307389964394e-07,no trend,0.3850360530617112,decreasing,2.6459311408544295e-08,decreasing,0.004269170116882437,increasing,0.0
googlearchive/android-AccelerometerPlay,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.49423748531963e-05
googlearchive/android-Notifications,googlearchive,increasing,0.004878843613631112,no trend,0.9548693538629769,increasing,1.9010184191259327e-06,decreasing,2.1074085458261393e-05,decreasing,0.0024353311116329657,increasing,0.008179134790682774,increasing,0.001403801485562628,no trend,0.18654526117956505,no trend,0.18654526117956505,no trend,0.18654526117956505,no trend,0.23452565028179118,no trend,0.42805694257877036,no trend,0.24508757624215094,no trend,0.42805694257877036,no trend,0.18505265017929484,decreasing,0.012987211512760277,decreasing,0.010298523212386668,decreasing,0.012987211512760277,increasing,1.5798289368706975e-05,decreasing,4.494920766484611e-06,decreasing,1.0912476033908547e-08,increasing,0.0009593959657219209,no trend,0.15371315554519183,decreasing,6.887777015407437e-10,no trend,0.9548693538629769,decreasing,0.017427463403113963,decreasing,0.0008832242890206565,decreasing,0.0006551333842224061,decreasing,4.494920766484611e-06,increasing,1.930722826060105e-08,decreasing,0.001268915198010534,increasing,0.010125432494974662,increasing,6.887777015407437e-10,decreasing,7.090538950205172e-06,increasing,1.7568369758969027e-07,increasing,0.0009593959657219209,decreasing,6.887777015407437e-10,no trend,0.100702231517515
googlearchive/android-CommitContentSampleApp,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.0004279729572940205
googlearchive/android-ConstraintLayoutExamples,googlearchive,increasing,2.8431399456962936e-09,increasing,2.8431399456962936e-09,increasing,2.3954244099400057e-07,decreasing,1.0847989173612405e-11,decreasing,1.0581668874465322e-10,increasing,0.039593595333803355,decreasing,0.0012901655996928607,increasing,0.0055001826439797785,increasing,0.04095778065482003,increasing,0.004634082580305066,decreasing,0.001355132077510257,increasing,0.004249110409573653,increasing,0.004249110409573653,increasing,2.6842804135007725e-07,increasing,2.2328647619307418e-05,increasing,1.7292844933791685e-09,increasing,7.297844550890886e-10,increasing,0.004249110409573653,decreasing,1.3404988230547588e-10,increasing,4.45050662989388e-11,increasing,0.0007899947099754279,increasing,7.932714485292536e-10,increasing,8.685128172203349e-10,increasing,0.01318874204230025,decreasing,4.183440549532236e-08,increasing,7.932714485292536e-10,increasing,1.876524713395611e-09,increasing,8.685128172203349e-10,increasing,0.004249110409573653,decreasing,2.0116353027788136e-11,increasing,8.685128172203349e-10,increasing,4.691177601934271e-08,no trend,0.0834717349333558,increasing,0.004249110409573653,increasing,4.072120418641134e-11,increasing,7.932714485292536e-10,increasing,0.004071241274052451,increasing,2.6893376414705017e-11
googlearchive/android-PictureInPicture,googlearchive,increasing,7.979858424911335e-05,increasing,7.979858424911335e-05,no trend,1.0,no trend,1.0,decreasing,0.0039224192160078886,decreasing,5.588214886609322e-06,decreasing,0.01771298408671229,decreasing,2.12132472721116e-05,decreasing,2.12132472721116e-05,decreasing,2.12132472721116e-05,decreasing,0.008112394202385964,decreasing,5.588214886609322e-06,decreasing,2.12132472721116e-05,decreasing,5.588214886609322e-06,decreasing,0.01771298408671229,no trend,0.6847842116901106,increasing,1.8932888554701321e-06,decreasing,0.01771298408671229,decreasing,0.008112394202385964,decreasing,0.008112394202385964,decreasing,7.979858424911335e-05,increasing,8.19075889999521e-05,decreasing,0.008112394202385964,increasing,7.979858424911335e-05,increasing,7.979858424911335e-05,no trend,0.243645828903587,decreasing,0.01771298408671229,decreasing,0.008112394202385964,decreasing,0.01771298408671229,decreasing,0.0039224192160078886,decreasing,0.01771298408671229,increasing,7.979858424911335e-05,decreasing,7.979858424911335e-05,decreasing,0.008112394202385964,increasing,1.8932888554701321e-06,increasing,8.19075889999521e-05,decreasing,0.008112394202385964,increasing,3.2506039882029825e-07
googlearchive/android-AutofillFramework,googlearchive,increasing,3.827982375526062e-11,increasing,4.845390755292556e-11,increasing,9.587175497927092e-11,increasing,0.008709558862140865,decreasing,2.3144212483616755e-05,decreasing,4.845390755292556e-11,decreasing,4.845390755292556e-11,decreasing,4.845390755292556e-11,decreasing,4.845390755292556e-11,decreasing,4.845390755292556e-11,decreasing,9.756218055656518e-11,decreasing,4.845390755292556e-11,decreasing,1.4398424674766375e-09,decreasing,5.983391559993834e-10,increasing,0.00024014343653555592,increasing,4.271736772198942e-05,increasing,2.3371105390967983e-06,increasing,0.0001034269184898573,increasing,0.002342565712025957,decreasing,0.005724546341659531,increasing,0.00046934964972478177,decreasing,0.00031505581325474985,decreasing,0.0029488950638199007,decreasing,0.0001034269184898573,decreasing,0.020973613104531053,decreasing,0.0004114291847570062,increasing,0.00024014343653555592,increasing,2.7023714478824346e-05,decreasing,0.00031505581325474985,decreasing,0.0011426232308882067,decreasing,0.0016444860259756666,no trend,0.4094043205605955,decreasing,2.260328786363175e-07,decreasing,0.005724546341659531,decreasing,0.02755747290950361,decreasing,0.00031505581325474985,decreasing,0.006368504338514658,increasing,3.1052501263673093e-06
googlearchive/android-NotificationChannels,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.755625061467981e-08
googlearchive/android-instant-apps,googlearchive,no trend,0.7953780250406945,no trend,0.15622777419355227,no trend,0.5485452802252562,decreasing,0.01542165091861758,no trend,0.7021112948557404,no trend,0.5973774511249135,no trend,0.4888073408344744,no trend,0.4759007120076979,no trend,0.6220089956889863,no trend,0.4020673258897043,no trend,0.08033709926548371,no trend,0.08033709926548371,no trend,0.4888073408344744,no trend,0.10893339708142546,no trend,0.7159198556615092,no trend,0.7156194581598061,no trend,0.7987048460375819,no trend,0.8556152239311217,decreasing,0.011830926173369116,no trend,0.6619783684885812,no trend,0.12248584537482898,no trend,0.8693234032037884,no trend,0.9709379405951679,no trend,0.7708506797566141,no trend,0.6305063137828817,no trend,0.7159198556615092,no trend,0.742996703950862,no trend,1.0,no trend,0.9419144250297644,decreasing,0.034356445483956444,no trend,0.8554573687976557,no trend,0.15622777419355227,no trend,0.7556695996246168,no trend,0.3076836296622245,no trend,0.7150157955074539,no trend,0.8693234032037884,no trend,0.6886031464020588,increasing,8.000798468188464e-09
googlearchive/android-EmojiCompat,googlearchive,decreasing,6.973506359253534e-06,decreasing,6.973506359253534e-06,no trend,1.0,no trend,1.0,decreasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,no trend,1.0,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,6.973506359253534e-06,increasing,7.940958868246639e-08,increasing,6.973506359253534e-06,increasing,7.940958868246639e-08,increasing,6.973506359253534e-06,increasing,6.973506359253534e-06,increasing,6.973506359253534e-06,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,decreasing,7.940958868246639e-08,increasing,7.940958868246639e-08,no trend,1.0,decreasing,6.973506359253534e-06,increasing,6.973506359253534e-06,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,7.940958868246639e-08,increasing,0.0017441699874718442
googlearchive/android-DownloadableFonts,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.00022609823384200922
googlearchive/android-topeka,googlearchive,decreasing,4.260077028916953e-07,decreasing,3.6582340867674645e-07,decreasing,6.243058244370658e-05,decreasing,9.749978602258125e-12,decreasing,9.827436642240173e-10,increasing,9.349663665503272e-08,increasing,3.482280528821491e-06,increasing,1.464357368696767e-08,increasing,6.2321710014856535e-09,increasing,1.377953307013513e-10,increasing,3.0811735385327665e-09,increasing,3.929400522739712e-07,increasing,8.911029025782113e-09,increasing,4.062231440116193e-09,increasing,2.2819390821382513e-10,increasing,3.2890290491138785e-10,increasing,5.564283281689342e-06,increasing,4.1280092677453695e-09,increasing,1.088351631040041e-11,increasing,6.1945202300961455e-09,decreasing,4.592992652874273e-12,increasing,5.2906345970882285e-11,increasing,7.721068229216144e-11,increasing,2.4247969854229723e-08,increasing,5.84159481031854e-06,increasing,2.6351256510181997e-08,increasing,2.4242452489886546e-10,increasing,1.861185294771417e-08,increasing,5.828455940104504e-09,increasing,1.399989235650878e-09,increasing,1.8803345547269146e-08,decreasing,8.215650382226158e-15,increasing,9.67319113698295e-10,increasing,3.948104210227399e-07,increasing,2.2459394788398868e-08,increasing,5.2906345970882285e-11,increasing,6.21209526929789e-07,increasing,0.0
googlearchive/android-fido,googlearchive,decreasing,1.5758642029295444e-05,decreasing,0.04621559928208985,no trend,1.0,decreasing,4.879038950633685e-07,decreasing,2.0723751168461035e-06,increasing,0.005908499737346862,increasing,0.005908499737346862,decreasing,0.0010569847333670168,decreasing,0.0010569847333670168,decreasing,0.0010569847333670168,decreasing,4.879038950633685e-07,decreasing,4.879038950633685e-07,increasing,0.005908499737346862,decreasing,0.0010569847333670168,increasing,0.005908499737346862,increasing,0.005908499737346862,decreasing,0.011886207070465504,increasing,4.879038950633685e-07,increasing,0.005908499737346862,decreasing,0.011886207070465504,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,4.879038950633685e-07,increasing,4.879038950633685e-07,decreasing,0.0010569847333670168,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,0.04621559928208985,no trend,1.0,decreasing,4.879038950633685e-07,increasing,0.005908499737346862,increasing,4.879038950633685e-07,increasing,0.005908499737346862,increasing,0.005908499737346862,increasing,1.8610042173961006e-08
googlearchive/android-SimpleMediaPlayer,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.10852641278506603,no trend,0.10852641278506603,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.10852641278506603,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.465900661492327e-05
googlearchive/leanback-assistant,googlearchive,decreasing,1.9495557578963485e-05,decreasing,1.9495557578963485e-05,no trend,1.0,decreasing,5.498601293618677e-06,decreasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,5.498601293618677e-06,increasing,5.498601293618677e-06,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,decreasing,5.498601293618677e-06,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,5.498601293618677e-06,increasing,5.498601293618677e-06,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,0.00020042737895353824,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,0.00020042737895353824,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,5.498601293618677e-06,increasing,1.9495557578963485e-05,decreasing,1.9495557578963485e-05,increasing,0.00020042737895353824,decreasing,1.9495557578963485e-05,decreasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,1.9495557578963485e-05,increasing,2.083082247406054e-05
googlearchive/android-DarkTheme,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0
spring-cloud-samples/cloudfoundry-service-broker,spring-cloud-samples,increasing,2.666444842702731e-10,increasing,2.666444842702731e-10,increasing,2.666444842702731e-10,decreasing,0.0,no trend,0.17197793392574323,decreasing,0.0067264340258639255,decreasing,6.789484676228419e-05,no trend,0.3409131186415677,no trend,0.3409131186415677,no trend,0.3409131186415677,increasing,1.783328618110147e-08,increasing,4.4586712100169734e-10,decreasing,0.00044885289450991017,increasing,3.104771995054989e-10,increasing,0.0,increasing,2.010138722141619e-10,increasing,0.0,increasing,3.0751312607435466e-10,increasing,7.434053372890048e-13,increasing,4.0039593862672973e-10,decreasing,1.0198918376502775e-08,increasing,4.0039593862672973e-10,increasing,4.620936078225668e-08,increasing,2.3236967905404526e-12,decreasing,6.978350257647037e-07,increasing,1.2632117574185031e-12,increasing,7.435430049440583e-11,increasing,2.5618462906606965e-10,increasing,2.4910051799054145e-10,decreasing,6.172542477145271e-10,increasing,4.440892098500626e-16,increasing,9.709411052938322e-11,increasing,7.879909169616894e-09,increasing,8.073237501848851e-06,increasing,2.4202861936828413e-14,increasing,4.0039593862672973e-10,increasing,3.552713678800501e-15,increasing,4.616396154233371e-11
