,sample,author
543,aws-samples/aws-cdk-constructs-for-java,timmattison
544,aws-samples/aws-cdk-constructs-for-java,timmattison
545,aws-samples/aws-cdk-constructs-for-java,timmattison
546,aws-samples/aws-cdk-constructs-for-java,timmattison
547,aws-samples/aws-cdk-constructs-for-java,timmattison
548,aws-samples/aws-cdk-constructs-for-java,timmattison
549,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
550,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
551,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
552,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
553,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
554,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
555,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
556,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
557,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
558,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
559,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
560,aws-samples/aws-saas-factory-billing-and-metering-reference-implementation,keithaws
561,aws-samples/amazon-transcribe-email-workflow,spmunna
562,aws-samples/amazon-transcribe-email-workflow,spmunna
563,aws-samples/amazon-transcribe-email-workflow,spmunna
564,aws-samples/amazon-transcribe-email-workflow,spmunna
565,aws-samples/amazon-transcribe-email-workflow,spmunna
566,aws-samples/selling-partner-api-bootstrap,dashjim
567,aws-samples/selling-partner-api-bootstrap,dashjim
568,aws-samples/selling-partner-api-bootstrap,dashjim
569,aws-samples/selling-partner-api-bootstrap,dashjim
570,aws-samples/selling-partner-api-bootstrap,dashjim
571,aws-samples/selling-partner-api-bootstrap,dashjim
572,aws-samples/selling-partner-api-bootstrap,dashjim
573,aws-samples/selling-partner-api-bootstrap,zhnc9
574,aws-samples/selling-partner-api-bootstrap,dashjim
575,aws-samples/amazon-keyspaces-examples,bhouse99
576,aws-samples/amazon-keyspaces-examples,bhouse99
577,aws-samples/amazon-keyspaces-examples,bhouse99
578,aws-samples/amazon-keyspaces-examples,bhouse99
579,aws-samples/amazon-keyspaces-examples,bhouse99
580,aws-samples/amazon-keyspaces-examples,bhouse99
581,aws-samples/amazon-keyspaces-examples,bhouse99
582,aws-samples/amazon-keyspaces-examples,bhouse99
583,aws-samples/amazon-keyspaces-examples,bhouse99
584,aws-samples/amazon-keyspaces-examples,bhouse99
585,aws-samples/amazon-keyspaces-examples,bhouse99
586,aws-samples/amazon-keyspaces-examples,bhouse99
587,aws-samples/amazon-keyspaces-examples,bhouse99
588,aws-samples/amazon-keyspaces-examples,bhouse99
589,aws-samples/amazon-keyspaces-examples,bhouse99
590,aws-samples/amazon-keyspaces-examples,bhouse99
591,aws-samples/amazon-keyspaces-examples,bhouse99
592,aws-samples/amazon-keyspaces-examples,bhouse99
593,aws-samples/amazon-keyspaces-examples,bhouse99
594,aws-samples/amazon-keyspaces-examples,bhouse99
595,aws-samples/amazon-keyspaces-examples,bhouse99
596,aws-samples/amazon-keyspaces-examples,bhouse99
597,aws-samples/immutable-server-pipeline,adriaandejonge
598,aws-samples/immutable-server-pipeline,adriaandejonge
599,aws-samples/immutable-server-pipeline,adriaandejonge
600,aws-samples/immutable-server-pipeline,adriaandejonge
601,aws-samples/immutable-server-pipeline,adriaandejonge
602,aws-samples/immutable-server-pipeline,adriaandejonge
603,aws-samples/immutable-server-pipeline,adriaandejonge
604,aws-samples/immutable-server-pipeline,adriaandejonge
605,aws-samples/immutable-server-pipeline,adriaandejonge
606,aws-samples/immutable-server-pipeline,adriaandejonge
607,aws-samples/immutable-server-pipeline,adriaandejonge
608,aws-samples/immutable-server-pipeline,adriaandejonge
609,aws-samples/immutable-server-pipeline,adriaandejonge
610,aws-samples/immutable-server-pipeline,adriaandejonge
611,aws-samples/immutable-server-pipeline,adriaandejonge
612,aws-samples/immutable-server-pipeline,adriaandejonge
613,aws-samples/immutable-server-pipeline,adriaandejonge
614,aws-samples/immutable-server-pipeline,adriaandejonge
615,aws-samples/immutable-server-pipeline,adriaandejonge
616,aws-samples/immutable-server-pipeline,adriaandejonge
617,aws-samples/immutable-server-pipeline,adriaandejonge
618,aws-samples/immutable-server-pipeline,adriaandejonge
619,aws-samples/immutable-server-pipeline,adriaandejonge
620,aws-samples/immutable-server-pipeline,adriaandejonge
621,aws-samples/immutable-server-pipeline,adriaandejonge
622,aws-samples/aws-athena-udfs-textanalytics,rstrahan
623,aws-samples/aws-athena-udfs-textanalytics,rstrahan
624,aws-samples/aws-athena-udfs-textanalytics,rstrahan
625,aws-samples/aws-athena-udfs-textanalytics,rstrahan
626,aws-samples/aws-athena-udfs-textanalytics,rstrahan
627,aws-samples/aws-athena-udfs-textanalytics,rstrahan
628,aws-samples/aws-athena-udfs-textanalytics,rstrahan
629,aws-samples/aws-athena-udfs-textanalytics,rstrahan
630,aws-samples/aws-athena-udfs-textanalytics,rstrahan
631,aws-samples/aws-athena-udfs-textanalytics,rstrahan
632,aws-samples/aws-athena-udfs-textanalytics,rstrahan
633,aws-samples/aws-athena-udfs-textanalytics,rstrahan
634,aws-samples/aws-athena-udfs-textanalytics,rstrahan
635,aws-samples/aws-athena-udfs-textanalytics,rstrahan
636,aws-samples/amazon-msk-java-app-cdk,pchot
637,aws-samples/amazon-msk-java-app-cdk,pchot
638,aws-samples/amazon-msk-java-app-cdk,pchot
639,aws-samples/i-love-my-local-farmer,jeromevdl
640,aws-samples/i-love-my-local-farmer,AlexPinhel
641,aws-samples/i-love-my-local-farmer,flochaz
642,aws-samples/i-love-my-local-farmer,fbouteruche
643,aws-samples/i-love-my-local-farmer,dooreaga
644,aws-samples/i-love-my-local-farmer,AlexPinhel
645,aws-samples/i-love-my-local-farmer,AlexPinhel
646,aws-samples/i-love-my-local-farmer,AlexPinhel
647,aws-samples/i-love-my-local-farmer,AlexPinhel
648,aws-samples/i-love-my-local-farmer,ijemmy
649,aws-samples/i-love-my-local-farmer,flochaz
650,aws-samples/i-love-my-local-farmer,flochaz
651,aws-samples/i-love-my-local-farmer,flochaz
652,aws-samples/i-love-my-local-farmer,dooreaga
653,aws-samples/i-love-my-local-farmer,AlexPinhel
654,aws-samples/i-love-my-local-farmer,fbouteruche
655,aws-samples/i-love-my-local-farmer,dooreaga
656,aws-samples/i-love-my-local-farmer,ijemmy
657,aws-samples/i-love-my-local-farmer,dooreaga
658,aws-samples/i-love-my-local-farmer,melinaschweizer
659,aws-samples/i-love-my-local-farmer,melinaschweizer
660,aws-samples/i-love-my-local-farmer,melinaschweizer
661,aws-samples/i-love-my-local-farmer,melinaschweizer
662,aws-samples/i-love-my-local-farmer,melinaschweizer
663,aws-samples/i-love-my-local-farmer,melinaschweizer
664,aws-samples/i-love-my-local-farmer,fbouteruche
665,aws-samples/i-love-my-local-farmer,alex-m-aws
666,aws-samples/i-love-my-local-farmer,ijemmy
667,aws-samples/i-love-my-local-farmer,alex-m-aws
668,aws-samples/i-love-my-local-farmer,flochaz
669,aws-samples/i-love-my-local-farmer,asenousy
670,aws-samples/i-love-my-local-farmer,flochaz
671,aws-samples/i-love-my-local-farmer,flochaz
672,aws-samples/i-love-my-local-farmer,flochaz
673,aws-samples/i-love-my-local-farmer,flochaz
674,aws-samples/i-love-my-local-farmer,flochaz
675,aws-samples/i-love-my-local-farmer,alex-m-aws
676,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
677,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
678,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
679,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
680,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
681,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
682,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
683,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
684,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
685,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
686,aws-samples/aws-amplify-example-recipe-app-react-native,deekob
687,Azure-Samples/active-directory-android,jmprieur
688,Azure-Samples/active-directory-android,kreedula
689,Azure-Samples/active-directory-android,danieldobalian
690,Azure-Samples/active-directory-android,kreedula
691,Azure-Samples/active-directory-android,omercs
692,Azure-Samples/storage-table-java-getting-started,georgewallace
693,Azure-Samples/storage-table-java-getting-started,emgerner-msft
694,Azure-Samples/storage-table-java-getting-started,emgerner-msft
695,Azure-Samples/documentdb-java-todo-app,SnehaGunda
696,Azure-Samples/documentdb-java-todo-app,anfeldma-ms
697,Azure-Samples/search-java-getting-started,brjohnstmsft
698,Azure-Samples/search-java-getting-started,brjohnstmsft
699,Azure-Samples/search-java-getting-started,brjohnstmsft
700,Azure-Samples/search-java-getting-started,brjohnstmsft
701,Azure-Samples/hdinsight-java-storm-wordcount,Blackmist
702,Azure-Samples/hdinsight-java-storm-wordcount,Blackmist
703,Azure-Samples/hdinsight-java-storm-eventhub,Blackmist
704,Azure-Samples/hdinsight-java-storm-eventhub,Blackmist
705,Azure-Samples/hdinsight-java-storm-eventhub,Blackmist
706,Azure-Samples/hdinsight-java-storm-eventhub,Blackmist
707,Azure-Samples/compute-java-manage-vm,anudeepsharma
708,Azure-Samples/compute-java-manage-vm,anudeepsharma
709,Azure-Samples/compute-java-manage-vm,anudeepsharma
710,Azure-Samples/compute-java-manage-vm,martinsawicki
711,Azure-Samples/compute-java-manage-vm,anuchandy
712,Azure-Samples/compute-java-manage-vm,anuchandy
713,Azure-Samples/compute-java-manage-vm,selvasingh
714,Azure-Samples/compute-java-manage-vm,selvasingh
715,Azure-Samples/network-java-manage-network-security-group,anudeepsharma
716,Azure-Samples/network-java-manage-network-security-group,anudeepsharma
717,Azure-Samples/network-java-manage-network-security-group,anudeepsharma
718,Azure-Samples/network-java-manage-network-security-group,martinsawicki
719,Azure-Samples/network-java-manage-network-security-group,anuchandy
720,Azure-Samples/resources-java-manage-resource-group,anudeepsharma
721,Azure-Samples/resources-java-manage-resource-group,anudeepsharma
722,Azure-Samples/resources-java-manage-resource-group,anudeepsharma
723,Azure-Samples/resources-java-manage-resource-group,anudeepsharma
724,Azure-Samples/resources-java-manage-resource-group,martinsawicki
725,Azure-Samples/resources-java-manage-resource-group,selvasingh
726,Azure-Samples/resources-java-manage-resource-group,selvasingh
727,Azure-Samples/resources-java-manage-resource-group,selvasingh
728,Azure-Samples/resources-java-manage-resource-group,selvasingh
729,Azure-Samples/compute-java-manage-availability-sets,anudeepsharma
730,Azure-Samples/compute-java-manage-availability-sets,anudeepsharma
731,Azure-Samples/compute-java-manage-availability-sets,anudeepsharma
732,Azure-Samples/compute-java-manage-availability-sets,martinsawicki
733,Azure-Samples/compute-java-manage-availability-sets,anuchandy
734,Azure-Samples/network-java-manage-ip-address,anudeepsharma
735,Azure-Samples/network-java-manage-ip-address,anudeepsharma
736,Azure-Samples/network-java-manage-ip-address,anudeepsharma
737,Azure-Samples/network-java-manage-ip-address,martinsawicki
738,Azure-Samples/network-java-manage-ip-address,martinsawicki
739,Azure-Samples/network-java-manage-ip-address,martinsawicki
740,Azure-Samples/network-java-manage-ip-address,selvasingh
741,Azure-Samples/network-java-manage-network-interface,anudeepsharma
742,Azure-Samples/network-java-manage-network-interface,anudeepsharma
743,Azure-Samples/network-java-manage-network-interface,anudeepsharma
744,Azure-Samples/network-java-manage-network-interface,martinsawicki
745,Azure-Samples/network-java-manage-network-interface,anuchandy
746,Azure-Samples/hdinsight-storm-java-kafka,Blackmist
747,Azure-Samples/hdinsight-storm-java-kafka,Blackmist
748,Azure-Samples/hdinsight-storm-java-kafka,Blackmist
749,Azure-Samples/batch-java-manage-batch-accounts,anudeepsharma
750,Azure-Samples/batch-java-manage-batch-accounts,anudeepsharma
751,Azure-Samples/batch-java-manage-batch-accounts,martinsawicki
752,Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,anudeepsharma
753,Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,anudeepsharma
754,Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,anudeepsharma
755,Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,martinsawicki
756,Azure-Samples/key-vault-java-manage-key-vaults,jianghaolu
757,Azure-Samples/key-vault-java-manage-key-vaults,jianghaolu
758,Azure-Samples/key-vault-java-manage-key-vaults,anudeepsharma
759,Azure-Samples/key-vault-java-manage-key-vaults,anudeepsharma
760,Azure-Samples/key-vault-java-manage-key-vaults,anudeepsharma
761,Azure-Samples/key-vault-java-manage-key-vaults,martinsawicki
762,Azure-Samples/network-java-manage-internal-load-balancers,anudeepsharma
763,Azure-Samples/network-java-manage-internal-load-balancers,anudeepsharma
764,Azure-Samples/network-java-manage-internal-load-balancers,anudeepsharma
765,Azure-Samples/network-java-manage-internal-load-balancers,martinsawicki
766,Azure-Samples/data-lake-store-java-upload-download-get-started,rloutlaw
767,Azure-Samples/sql-database-java-manage-sql-dbs-in-elastic-pool,anudeepsharma
768,Azure-Samples/sql-database-java-manage-sql-dbs-in-elastic-pool,anudeepsharma
769,Azure-Samples/sql-database-java-manage-sql-dbs-in-elastic-pool,anudeepsharma
770,Azure-Samples/sql-database-java-manage-sql-dbs-in-elastic-pool,anudeepsharma
771,Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,anudeepsharma
772,Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,anudeepsharma
773,Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,anudeepsharma
774,Azure-Samples/dns-java-host-and-manage-your-domains,anudeepsharma
775,Azure-Samples/dns-java-host-and-manage-your-domains,anudeepsharma
776,Azure-Samples/dns-java-host-and-manage-your-domains,anudeepsharma
777,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,anudeepsharma
778,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,anuchandy
779,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,anudeepsharma
780,Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps,anudeepsharma
781,Azure-Samples/app-service-java-manage-staging-and-production-slots-for-web-apps,anudeepsharma
782,Azure-Samples/app-service-java-manage-staging-and-production-slots-for-web-apps,anudeepsharma
783,Azure-Samples/app-service-java-manage-staging-and-production-slots-for-web-apps,anudeepsharma
784,Azure-Samples/app-service-java-manage-web-apps,anudeepsharma
785,Azure-Samples/app-service-java-manage-web-apps,anudeepsharma
786,Azure-Samples/app-service-java-manage-web-apps,anudeepsharma
787,Azure-Samples/application-gateway-java-manage-application-gateways,anudeepsharma
788,Azure-Samples/application-gateway-java-manage-application-gateways,anudeepsharma
789,Azure-Samples/application-gateway-java-manage-application-gateways,anudeepsharma
790,Azure-Samples/app-service-java-manage-data-connections-for-web-apps,anudeepsharma
791,Azure-Samples/app-service-java-manage-data-connections-for-web-apps,anudeepsharma
792,Azure-Samples/app-service-java-manage-data-connections-for-web-apps,anudeepsharma
793,Azure-Samples/app-service-java-manage-web-apps-with-custom-domains,anudeepsharma
794,Azure-Samples/app-service-java-manage-web-apps-with-custom-domains,anudeepsharma
795,Azure-Samples/app-service-java-manage-web-apps-with-custom-domains,anudeepsharma
796,Azure-Samples/managed-disk-java-create-virtual-machine-using-custom-image,anudeepsharma
797,Azure-Samples/managed-disk-java-create-virtual-machine-using-specialized-disk-from-VHD,anudeepsharma
798,Azure-Samples/managed-disk-java-convert-existing-virtual-machines-to-use-managed-disks,anudeepsharma
799,Azure-Samples/compute-java-manage-virtual-machine-scale-set-with-unmanaged-disks,anudeepsharma
800,Azure-Samples/active-directory-b2c-android-native-appauth,gsacavdm
801,Azure-Samples/app-service-java-manage-web-apps-on-linux,anudeepsharma
802,Azure-Samples/app-service-java-manage-web-apps-on-linux-with-custom-domains,anudeepsharma
803,Azure-Samples/app-service-java-scale-web-apps-on-linux,anudeepsharma
804,Azure-Samples/app-service-java-manage-data-connections-for-web-apps-on-linux,anudeepsharma
805,Azure-Samples/app-service-java-manage-functions-with-custom-domains,anudeepsharma
806,Azure-Samples/app-service-java-manage-authentication-for-functions,anudeepsharma
807,Azure-Samples/storage-java-manage-storage-accounts-async,anudeepsharma
808,Azure-Samples/network-java-manage-virtual-network-async,anudeepsharma
809,Azure-Samples/service-bus-java-manage-queue-with-basic-features,xseeseesee
810,Azure-Samples/service-bus-java-manage-queue-with-basic-features,anudeepsharma
811,Azure-Samples/service-bus-java-manage-with-claims-based-authorization,xseeseesee
