framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
spring,Vane101/gs-maven,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,vuyokazi8110/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Lebogangdj/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Bakkies/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,damonslu/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,204540461/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,berthymack/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,bulumko/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,stephenah-baloyi/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,JillJeftha/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,muneebah/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mattWhitwam/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Frances72/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,210016299/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,210037741/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,bradleyprince/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,lotrietb/gs-maven,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,CPUTtp2/gs-maven,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,vkaza/gs-crud-with-vaadin,14604,3,0,14607,2,0,0,0,0,1178,0,0,31,3,25,43,0,1784,11541,0,0,0,0,164
spring,FranMartinezMartin/gs-crud-with-vaadin,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mehdi-vaadin/gs-crud-with-vaadin,0,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
spring,vlipovetskii/gs-crud-with-vaadin,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,SirLJM/gs-crud-with-vaadin,2,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,simarezania/gs-crud-with-vaadin,4,7,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,AlexByte/gs-crud-with-vaadin,1,7,29,37,15,4,4,3,2,0,0,0,0,0,0,2,0,0,7,3,3,0,0,0
spring,mstahv/gs-crud-with-vaadin,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jcgueriaud/gs-crud-with-vaadin,1,8,9,18,7,3,2,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0
spring,kharmaodo/gs-crud-with-vaadin-1,3,24,20,47,10,5,4,3,2,0,9,0,0,1,0,1,7,0,7,4,3,0,0,0
spring,patux21/kotlin-vaadin-spring-data-example,9,30,26,65,15,5,4,4,2,0,11,0,0,1,0,1,14,0,10,5,4,0,0,0
spring,liefra/kotlin-vaadin-spring-data-example,9,30,26,65,15,5,4,4,2,0,11,0,0,1,0,1,14,0,10,5,4,0,0,0
spring,snicoll/kotlin-vaadin-spring-data-example,3,28,20,51,10,5,4,3,2,0,11,0,0,1,0,1,7,0,9,4,3,0,0,0
spring,sdeleuze/kotlin-vaadin-spring-data-example,3,28,20,51,10,5,4,3,2,0,11,0,0,1,0,1,7,0,9,4,3,0,0,0
spring,KrzysztofDziankowski/gs-uploading-files,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,alexlzn93/UploadFileSpring,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,shoepping/gs-uploading-files,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,chentianle1993/gs-uploading-files,2,3,1,6,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,arswt/gs-uploading-files,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,katakurineko/gs-uploading-files,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,rodrigo2005/gs-uploading-files,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,darkerror96/gs-uploading-files,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,liudonghua123/gs-uploading-files,2,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
spring,jamataran/gs-uploading-files,8,7,31,46,17,6,4,1,2,3,2,0,0,1,0,1,0,0,12,2,1,0,0,3
spring,ulrichwinter/gs-uploading-files,4,3,0,7,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0
spring,browncrane/gs-uploading-files,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jdelagal/gs-uploading-files,2,3,4,9,4,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
spring,mkgobaco/gs-uploading-files,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,vcoder4c/gs-uploading-files,0,5,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
spring,district10/gs-uploading-files,1,0,21,22,7,4,3,1,1,1,1,0,0,1,0,1,0,0,3,1,1,0,0,0
spring,newlight77/kata-uploading-files,25,149,0,174,32,9,4,42,0,0,29,0,1,0,0,2,0,0,55,44,42,0,0,0
spring,youfeng243/gs-uploading-files,0,6,11,17,9,2,1,0,1,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0
spring,abinet/gs-uploading-files,1,9,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
spring,wanghaojun/gs-uploading-files,3,5,3,11,3,1,0,2,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0
spring,ElomAtsouAgboka/gs-uploading-files,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Sheparzo/gs-uploading-files,3,6,0,9,2,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
spring,msgilligan/gs-uploading-files,0,8,0,8,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
spring,codefresh-contrib/fan-out-fan-in-sample-app,4,8,29,41,7,4,3,4,2,1,2,0,0,1,1,2,0,0,14,2,4,0,0,0
spring,AliAkbarMoeini/gs-testing-web,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,aeomhs/tl-testing-web,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,integral-io/david-k-gs-testing-web,0,6,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
spring,sergiovlvitorino/gs-testing-web,0,7,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0
spring,yukihane/gs-testing-web,0,13,0,13,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
spring,TakaakiAndo1/gs-testing-web,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,nogamincho/gs-testing-web,32,4,38,74,34,6,4,7,2,0,2,0,0,1,3,2,0,1,12,2,7,0,0,0
spring,tomohiro-mitani/gs-testing-web,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
spring,xuqisheng/gs-testing-web,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,dsvirid/gs-testing-web,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,mnhock/gs-testing-web,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,ultraq/gs-serving-web-content,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,ndp69845/gs-serving-web-content,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
spring,sbabburu/gs-serving-web-content,5,42,0,47,0,0,0,0,0,0,0,0,0,0,9,0,0,0,38,0,0,0,0,0
spring,dbbaskette/gs-serving-web-content,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,swtrjsuth/gs-serving-web-content,2,10,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0
spring,EunKyung-Kim/gs-serving-web-content,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,pranav661/gs-serving-web-content,40,0,18,58,0,0,0,0,0,3,0,27,3,1,3,0,0,0,21,0,0,0,0,0
spring,timgifford/gs-serving-web-content,2,2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,silvaz99/gs-serving-web-content,4,6,0,10,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spring,aditobias/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,lorenly/gs-serving-web-content,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,delatma/gs-serving-web-content,2,3,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
spring,kengarcia96/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,nicolch09/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,bryanKoKoBop/gs-serving-web-content,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,pastema/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,zukifujita/gs-serving-web-content,5,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
spring,Chulowee/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,aaronlagdameo/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,medingr/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,danluigitating/gs-serving-web-content,3,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
spring,gonzach/gs-serving-web-content,1,11,0,12,2,2,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
spring,genrev09/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,ITA-Manila-Lansaro/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,mikecrophones07/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,kensevilla/gs-serving-web-content,5,3,0,8,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
spring,TLC123/Tank-pa-ett-tal,6,18,24,48,11,4,3,1,2,0,3,0,0,0,0,1,0,0,25,2,1,0,0,0
spring,mcherb/gs-serving-web-content,4,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,helminizar/gs-serving-web-content,48,55,4,107,9,4,4,2,2,0,0,5,0,3,6,2,0,0,70,2,2,0,0,0
spring,saav8ra/gs-serving-web-content,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,Dengzj1910/gs-serving-web-content,2,3,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
spring,rajasgs/gs-serving-web-content,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,ETSISI-EMS/gs-serving-web-content,0,1,26,27,4,4,4,1,2,0,0,0,0,1,0,2,0,0,10,2,1,0,0,0
spring,saadgen/gs-serving-web-content,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,cheunal/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,aesops0124/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,HKGJason/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,yipchingwan/gs-serving-web-content,9,0,0,9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
spring,moniv3v/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,JackyLeungOOCL/gs-serving-web-content,7,7,0,14,4,1,1,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0
spring,hei12011996/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,rexlo317/gs-serving-web-content,5,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
spring,ikersuen/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,Venicelam/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,mohonsing113/gs-serving-web-content,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,PhilCorney/gs-serving-web-content,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,aelbereth/gs-serving-web-content,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,vedhamurthy/gs-serving-web-content,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,bernardpaulus/gs-serving-web-content,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,dtippabattuni/gs-serving-web-content,0,0,19,19,2,3,3,1,2,0,0,0,0,1,0,1,0,0,6,2,1,0,0,0
spring,wphokomp/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,binbinning/gs-serving-web-content,1,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
spring,Akavith/gs-serving-web-content,5,7,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
spring,Rajdash/gs-serving-web-content,76,82,3,161,13,1,0,6,0,3,1,0,4,27,9,0,0,1,96,0,5,0,0,0
spring,neilernst/gs-serving-web-content,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,martika810/gs-serving-web-content,2,3,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
spring,stride-nyc/gs-serving-web-content,3,5,25,33,5,3,3,2,1,0,2,0,0,1,1,2,0,0,15,1,2,0,0,0
spring,qijunbo/gs-serving-web-content,4,0,2,6,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,rmdrabach/gs-serving-web-content,14,5,23,42,8,4,3,2,1,2,2,0,0,1,0,2,0,1,18,1,2,0,0,0
spring,razortag97/gs-serving-web-content,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,jwsliu/gs-serving-web-content,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,svenugopal91/gs-serving-web-content,2,8,0,10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
spring,abhishek-galoda/gs-serving-web-content,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,mageddo/gs-serving-web-content,7,24,2,33,7,3,3,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
spring,rkmallik/gs-serving-web-content,3,7,1,11,2,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0
spring,vulicny/gs-serving-web-content,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,calm4wei/gs-serving-web-content,18,19,0,37,20,1,0,5,0,0,0,0,0,0,2,0,0,0,10,0,4,0,0,0
spring,flangewad/gs-serving-web-content,6,30,0,36,0,0,0,0,0,0,0,0,0,15,15,0,0,0,6,0,0,0,0,0
spring,webcane/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,TrentonAdams/gs-serving-web-content,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,elune1108/gs-serving-web-content,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,bobbylough/gs-serving-web-content,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,Sheparzo/gs-serving-web-content,0,8,0,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
spring,beswarm/gs-serving-web-content,9,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
spring,josephmc5/gs-serving-web-content,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,syzer/gs-service-registration-and-discovery,0,5,0,5,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
spring,mohammadJBYaseen/gs-service-registration-and-discovery,3,7,0,10,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
spring,georgeharley/gs-service-registration-and-discovery,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,amygdal/gs-service-registration-and-discovery,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,binbinning/gs-service-registration-and-discovery,2,0,2,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
spring,heyunxia/gs-service-registration-and-discovery,13,6,0,19,6,3,1,3,1,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0
spring,qijunbo/gs-service-registration-and-discovery,13,8,0,21,0,6,0,0,8,1,0,0,0,0,2,0,0,0,4,4,0,0,0,1
spring,zlpha/gs-service-registration-and-discovery,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,jihao/gs-service-registration-and-discovery,14,3,10,27,5,8,2,4,2,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0
spring,r-brown/gs-securing-web,1,5,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
spring,nabetama-training/gs-securing-web,11,3,0,14,4,1,1,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0
spring,ndp69845/gs-securing-web,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
spring,victorbjorn/gs-securing-web,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,sergiovlvitorino/gs-securing-web,0,5,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0
spring,victorsheng/gs-securing-web,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,prabhatCH/gs-securing-web,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
spring,sugaryo/gs-securing-web,9,15,0,24,15,0,0,1,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,2
spring,frizio/gs-securing-web,2,5,5,12,1,1,1,1,1,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0
spring,git-forked-repos/gs-securing-web,0,4,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,cnr-roxx/gs-securing-web,5,4,0,9,5,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
spring,HCKgit/gs-securing-web,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
spring,temadivnich/gs-securing-web,2,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
spring,startcode/gs-securing-web,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,qijunbo/gs-securing-web,4,2,2,8,3,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,L7R7/gs-securing-web,6,3,2,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0
spring,zhoppy1/gs-securing-web,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,robertdale/gs-securing-web,1,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Sheparzo/gs-securing-web,2,9,0,11,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0
spring,mcasperson/gs-rest-service-cors,1,21,0,22,5,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0
spring,deejmore/gs-rest-service-cors,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,cristianmanea/gs-rest-service-cors,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,shiliy/gs-rest-service-cors,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,dezhenglu/gs-rest-service-cors,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,joseverdugo/gs-rest-service-cors,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
spring,tromantic/gs-rest-service-cors,3,23,2,28,8,8,1,1,1,0,0,0,0,1,0,0,0,0,8,3,1,0,0,0
spring,arkenoid/gs-rest-service-cors,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
spring,vimal-s/gs-relational-data-access,1,5,17,23,7,2,2,1,1,0,3,0,0,1,0,1,0,0,6,1,1,0,0,0
spring,manrodriguezflv/gs-relational-data-access,21,11,24,56,24,4,3,4,1,0,2,0,0,1,0,2,0,0,18,3,2,0,0,0
spring,anystub-guides/gs-relational-data-access,3,1,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
spring,sameer05515/gs-relational-data-access,3,4,0,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,wphokomp/gs-relational-data-access,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,yolgun/gs-relational-data-access,21,8,5,34,15,5,0,3,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0
spring,eeyoo/gs-relational-data-access,6,7,0,13,8,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0
spring,Javicorso/gs-relational-data-access,4,1,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,julieth756/gs-relational-data-access,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,bobbylough/gs-relational-data-access,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,dsyer/gs-producing-web-service,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,Mavstrider/gs-producing-web-service,6,1,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
spring,sofiafernandescd/gs-producing-web-service,5,1,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,varmazyar/gs-producing-web-service,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,eldonogithub/gs-producing-web-service,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,ultra-devs/gs-producing-web-service,2,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
spring,drmalex07/gs-producing-web-service,4,8,1,13,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
spring,sinanmutlu/gs-producing-web-service,0,6,0,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
spring,nmasse-itix/gs-producing-web-service,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
spring,ifalko/gs-producing-web-service,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,sambamitra/gs-producing-web-service,9,16,19,44,14,2,2,6,1,0,1,0,0,1,3,1,0,0,17,1,4,0,0,0
spring,rjdkolb/gs-producing-web-service,3,2,0,5,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,allan-knight-sonos/gs-producing-web-service,7,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
spring,luismoramedina/gs-producing-web-service,1,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,keithsjohnson/gs-producing-web-service,3,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
spring,qotho/gs-producing-web-service,2,2,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring,apdekock/gs-producing-web-service,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring,arkenoid/gs-producing-web-service,5,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
