framework,path,A,M,D,total_actions,java,properties,jar,xml,bat,md,adoc,yaml,txt,sh,yml,cmd,kt,json,others,build.gradle,pom.xml,travis.yml,AndroidManifest.xml,readme.md
android,waynepiekarski/android-AndroidTVSpeakerSample,1,13,1,15,6,0,0,6,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0
android,mjohnsullivan/android-WearDrawers,9,11,0,20,4,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
android,thejauffre/android-WatchFace,1,4,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,IgorGanapolsky/android-WatchFace,0,8,0,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0
android,larroy/android-WatchFace,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,dilbrent/android-WatchFace,43,13,0,56,3,0,0,41,1,2,0,0,0,0,0,0,0,0,9,2,0,0,1,0
android,freezey/android-WatchFace,4323,63,30,4416,74,6,103,1074,0,1,0,0,33,0,0,0,0,569,2562,1,0,0,23,0
android,devdev-dev/DD-AWF01,91,93,77,261,86,1,0,75,0,1,0,1,0,0,0,0,15,0,102,5,0,0,10,0
android,hth9021/android-WatchFace,40,58,1,99,5,0,0,80,0,4,0,0,0,0,0,0,0,0,10,5,0,0,4,0
android,xbao/android-WatchFace,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,deltis/android-WatchFace,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
android,sstoyanova/android-WatchFace,53,25,38,116,27,0,0,53,0,0,0,0,0,0,0,0,0,0,38,5,0,0,5,0
android,LouisCAD/android-WatchFace,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,odbol/android-WatchFace,0,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,mtrung/android-WatchFace,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,andylincoln/Moonlight-Mill-Watch-Collection,1848,18,1836,3702,52,0,38,1154,0,3,0,1,34,0,0,0,0,0,2428,0,0,0,52,0
android,cartland/android-WatchFace,3,35,25,63,24,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0
android,AlexBravo/android-WatchFace,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,yingding/android-DataLayer,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,xpenatan/android-DataLayer,1,5,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
android,sratatata/android-DataLayer,2,9,1,12,5,1,0,3,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,pablo-johnson/android-AlwaysOn,1,5,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,vleushin/android-MediaEffects,2,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,emjei/android-DirectBoot,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,SustainableCommunityDevelopmentHub/android-DirectBoot,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,17050097616/leanback-showcase,1,6,0,7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,Nazmul56/leanback-showcase,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Bluehexagon433/leanback-showcase,0,5,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,niunno/leanback-showcase,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,OuOb/leanback-showcase,0,9,0,9,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,wys484112/leanback-showcase,2,5,0,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,mankidal19/leanback-showcase,543,691,253,1487,664,2,2,205,1,8,0,0,0,0,0,0,0,155,485,22,0,0,28,0
android,Plex-VDR-HDHomerun/leanback-showcase,82,14,1,97,45,2,0,34,0,2,0,0,0,0,0,0,0,0,14,6,0,0,3,0
android,verakern/leanback-showcase,0,81,0,81,77,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,lijingjiang/leanback-showcase-1,48,36,2,86,82,1,0,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
android,cxcbupt/android-MessagingService,1136,2,0,1138,12,3,12,283,0,0,0,0,5,0,0,0,0,118,705,2,0,0,1,0
android,liwenwei/android-MessagingService,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,hy0044/android-MessagingService,1,11,0,12,3,1,0,2,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,0
android,ritchieg9/androidtv-sample-inputs,0,13,0,13,6,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,manojitballav/mono-sample-inputs,5,9,0,14,1,1,0,3,0,1,0,0,0,0,0,0,0,1,8,2,0,0,1,0
android,Rikharthu/androidtv-sample-inputs,1,7,0,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,r0ro/androidtv-sample-inputs,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,erkhemee/androidtv-sample-inputs,0,6,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,correaj418/androidtv-sample-inputs,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,tam1m/SundtekTvInput,50,438,125,613,476,7,1,135,1,0,0,0,0,0,0,0,0,0,52,41,0,0,26,0
android,kevleyski/androidtv-sample-inputs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Fleker/androidtv-sample-inputs,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,snaptv/androidtv-sample-inputs,1,8,1,10,5,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,kppamy/androidtv-sample-inputs,1321,2,0,1323,5,3,8,637,0,0,0,0,4,0,0,0,0,0,666,1,0,0,11,0
android,MrJorgeXavier/leanback-homescreen-channels,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,DigitallyImported/android-play-publisher-api,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,j420247/android-play-publisher-api,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,puppup420247-org/android-play-publisher-api,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,krisztianleicht/android-play-publisher-api,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
android,lin888boss/android-play-publisher-api,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ShellyXueHan/android-play-publisher-api,13,3,27,43,6,0,0,0,0,5,0,0,0,0,0,0,0,4,29,0,0,0,0,0
android,ravindu1024/android-play-publisher-api,2,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
android,MaTriXy/android-play-publisher-api,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,dff-solutions/android-play-publisher-api,32,44,1,77,25,1,9,1,0,9,0,0,0,0,0,0,0,5,27,0,0,0,0,0
android,AnthonyNahas/android-play-publisher-api,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,cartland/android-play-publisher-api,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,UpChannel/android-play-publisher-api,0,0,9,9,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
android,shamanland/android-play-publisher-api,37,11,8,56,16,3,1,0,1,2,0,0,0,0,0,0,0,1,43,3,0,0,0,0
android,octohub/android-play-publisher-api,4,10,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
android,orangesignal/android-play-publisher-api,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,hyogij/android-play-publisher-api,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,https-justin3687-business-site/androidtv-Leanback,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
android,bennettpeter/android-MythTV-Leanfront,58,544,945,1547,469,2,0,105,0,21,0,1,0,3,0,0,0,0,965,16,0,0,9,0
android,xavieryao/androidtv-thu-iptv,5,5,0,10,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,foodpoison/androidtv-Leanback,5,5,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
android,franciscoaleixo/androidtv-Leanback,0,4,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,syslogic/androidtv-Leanback,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,moloccoGymondo/androidtv-Leanback,0,6,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,LLin233/androidtv-Leanback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,bluepine/androidtv-Leanback,0,12,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,drkraenk/c3tv,0,9,0,9,11,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0
android,stevokk/androidtv-Leanback,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,mstarvid/androidtv-Leanback,1,65,4,70,45,1,0,18,0,0,0,0,0,0,0,0,0,0,6,6,0,0,5,0
android,seventhmoon/androidtv-Leanback,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,colinsung/androidtv-Leanback,2,10,0,12,0,0,0,1,0,0,0,0,0,2,0,0,0,0,9,5,0,0,1,0
android,thyberg/androidtv-Leanback,12,39,8,59,36,0,0,11,0,0,0,0,0,0,0,0,0,9,16,2,0,0,2,0
android,akuttyd/androidtv-Leanback,95,37,0,132,47,0,0,21,0,0,0,0,0,0,0,0,0,0,65,2,0,0,3,0
android,uvalib-hacks/androidtv-Leanback,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,shawngit/androidtv-Leanback,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,kingargyle/androidtv-Leanback,2,4,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0
android,wn91/android-BluetoothChat,1084,89,1,1174,34,7,1,188,0,0,0,0,7,0,0,0,0,121,816,1,0,0,7,0
android,lostfalter/android-BluetoothChat,54,80,0,134,32,1,0,52,0,0,0,0,0,0,0,0,0,0,49,2,0,0,1,0
android,PBkiss/android-BluetoothChat,10,12,8,30,16,2,0,0,0,0,0,0,0,0,0,0,11,0,5,4,0,0,0,0
android,obelieve/android-BluetoothChat,0,13,0,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Kado814/BluetoothChat,0,7,8,15,1,1,0,2,0,4,0,1,0,0,0,0,0,0,6,1,0,0,1,0
android,jfq3301/android-BluetoothChat,10,4,1,15,0,2,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,0
android,yiwang/android-BluetoothChat,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,nazmulgazi1989/android-BluetoothChat,8,12,0,20,12,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0
android,lichen0921/android-BluetoothChat,2,8,0,10,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
android,EwoutH/android-BluetoothChat,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,kolten/android-BluetoothExample,1181,4,1177,2362,29,10,2,566,0,0,0,0,10,0,0,0,0,244,1501,1,0,0,6,0
android,Vasil-Pahomov/AQS-Android,23,68,1,92,73,1,0,28,0,1,0,0,0,0,0,0,0,0,3,2,0,0,5,0
android,fan-xin/android-BluetoothChat,21,0,0,21,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,no-go/Bluetooth-2-UART,6,15,30,51,16,0,0,14,0,5,0,1,0,0,0,0,0,1,18,2,0,0,1,0
android,Alwin-Lin/android-BluetoothChat,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,xsthunder/android-BluetoothChat,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,Iscle/android-BluetoothChat,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,blairun/PaddleBattle,23,13,0,36,1,0,0,28,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0
android,sarutig/android-BluetoothChat,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,robbyarif/android-BluetoothChat,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,masudias/android-BluetoothChat,4,4,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
android,Ezreal147/android-BluetoothChat,41,10,2,53,0,0,0,31,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
android,MaxMagazin/android-BluetoothChat,6,5,0,11,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,baldarn/android-BluetoothChat,9,6,0,15,2,1,0,3,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0
android,bawageshirish/android-BluetoothChat,1,5,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
android,mmmds/android-BluetoothChat,1,8,0,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
android,atlantis97/android-BluetoothChat,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,mkt4ever/android-BluetoothChat,4,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,katm10/android-BluetoothChat,14,1,0,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
android,luigidifraia/android-BluetoothChat,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,c0758/android-BluetoothChat,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,mainr/android-BluetoothChat,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,sirmordred/android-BluetoothChat,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,islerfab/HeartBuddy,33,69,22,124,46,1,0,63,0,3,0,1,0,0,0,0,0,0,25,5,0,0,8,0
android,TheLongBit/android-BluetoothChat,151,5,0,156,10,3,6,48,0,0,0,0,4,0,0,0,0,0,85,0,0,0,9,0
android,LemonadeLabInc/android-BluetoothChat,4,16,0,20,15,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0
android,shybovycha/android-BluetoothChat,119,78,98,295,26,10,10,72,1,0,0,0,4,0,0,0,0,0,173,1,0,0,2,0
android,mv2a/pingme,14,8,13,35,28,0,0,4,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0
android,kyuhyoung/android-MediaRecorder,1967,142,611,2720,65,12,62,425,0,3,0,1,45,0,0,0,0,136,2175,2,0,0,29,0
android,jsdfqq/android-MediaRecorder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,dipsywong98/android-MediaRecorder,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,calben/android-MediaRecorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,readysetdev/android-MediaRecorder,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,abennsir/android-MediaRecorder,0,5,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,VN81696/android-MediaRecorder,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
android,joseph-zhong/android-MediaRecorder,2,5,0,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,abggcv/android-MediaRecorder,444,4,0,448,90,3,0,31,0,0,0,0,0,0,0,0,0,0,324,1,0,0,1,0
android,ulysses4ever/Background-VideoRecorder,13,28,1,42,17,0,0,16,0,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0
android,sushildubey171/android-MediaRecorder,7,1,0,8,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,jocolamarco/android-fit,10,0,0,10,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,mmbatha/android-fit,6,7,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0
android,MMSaad/android-fit,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,AndyFrnk/android-fit,0,5,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,chester11206/android-fit,110,112,23,245,78,6,1,65,1,0,0,0,0,0,0,0,0,3,97,16,0,0,5,0
android,prashant31191/android-fit,4,6,0,10,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
android,Crenshinibon/android-fit,12,5,1,18,3,1,0,11,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
android,edicon/android-fit,53,45,6,104,68,4,0,26,0,0,0,0,0,0,0,0,0,0,18,7,0,0,4,0
android,vitovalov/android-fit,2,5,0,7,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,RyanNewsom/android-fit,5,29,0,34,24,1,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0
android,ifoong/android-fit,8,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
android,PuppySaturation/android-fit,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Endika/android-fit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,DerSchimi/android-fit,0,11,0,11,6,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,chinalwb/android-DisplayingBitmaps,0,7,0,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,EthanZhuGit/android-DisplayingBitmaps,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
android,congwiny/android-DisplayingBitmaps,1,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,kinneyyan/android-DisplayingBitmaps,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,recoilme/android-DisplayingBitmaps,1008,330,68,1406,92,14,39,467,0,0,0,0,17,0,0,0,0,0,791,8,0,0,30,0
android,duanbo1983/android-DisplayingBitmaps,42,8,8,58,55,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
android,pgreze/android-testing-templates,13,42,52,107,13,6,2,29,2,8,0,2,0,0,0,0,48,2,56,25,0,0,12,0
android,abhishekBansal/android-testing-templates,0,44,0,44,0,4,0,2,0,0,0,0,0,0,0,0,12,0,26,26,0,0,2,0
android,mieszk3/android-testing-templates,38,7,98,143,13,7,3,34,3,6,0,2,0,0,0,0,21,2,52,18,0,0,11,0
android,arjungopisetty/android-testing-templates,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,daeun1012/android-testing-templates,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MatFl/android-testing-templates,1,6,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,DavidWhitlock/android-testing-templates,1,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0
android,vRallev/android-testing-templates,1,7,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0
android,zhanw/android-testing-templates,1,9,19,29,22,2,1,17,1,3,0,0,0,0,0,0,0,1,29,10,0,0,6,0
android,MaTriXy/android-testing-templates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,vexdev/android-testing-templates,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,PaulRashidi/android-testing-templates,0,6,0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
android,genkido/android-testing-templates,2,5,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
android,jskierbi/android-testing-templates,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,joebowbeer/android-testing-templates,1,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,thaussma/android-testing-templates,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
android,andrzejtokarski/android-testing-templates,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,remohammadi/android-ActivityInstrumentation,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,nmwilk/chromeos-android-draganddrop-demo,1,9,1,11,2,3,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
android,Steelskin/android-BasicRenderScript,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,LipiLee/android-CustomChoiceList,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Aneez91/android-CustomChoiceList,32,0,0,32,0,2,0,17,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
android,MaTriXy/android-WatchViewStub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Riazulcse/android-Timer,4,4,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0
android,zhuxiangqing/android-TextSwitcher,1,5,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
android,agentraymond232/android-TextSwitcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,nicks/android-Issue197281,1,5,0,6,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,thagikura/testable-SynchronizedNotifications,11,18,0,29,19,0,0,2,0,3,0,0,0,0,0,0,0,0,5,4,0,0,2,0
android,agentraymond232/android-SwipeRefreshMultipleViews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,ravenfeld/android-SwipeRefreshMultipleViews,0,6,0,6,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MaTriXy/android-SwipeRefreshMultipleViews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,friedger/android-StorageProvider,7,6,9,22,10,1,0,2,0,0,0,0,0,0,0,0,6,0,7,2,0,0,1,0
android,UmairShaik7/android-StorageProvider,1364,5,0,1369,5,5,12,601,0,0,0,0,12,0,0,0,0,131,603,1,0,0,13,0
android,kyunghoj/android-StorageProvider,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,UmairShaik7/android-StorageClient,18,2,0,20,0,1,0,15,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
android,hasanik/android-StorageClient,3,7,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0
android,UmairShaik7/android-SlidingTabsColors,18,1,0,19,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,codinghit/android-SlidingTabsBasic,1354,3,1,1358,29,6,1,328,0,1,0,0,5,0,0,0,0,125,863,1,0,0,4,0
android,CHOIMINSEOK/android-SlidingTabsBasic,6,5,0,11,2,0,0,2,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0
android,zukinaru/android-SlidingTabsBasic,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,UmairShaik7/android-SlidingTabsBasic,3,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,JeffZane/android-SlidingTabsBasic,1,4,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,MascioSpam/android-SlidingTabsBasic,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,sionsi/android-SlidingTabsBasic,6,3,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
android,happyshi0402/android-ScreenCapture,50,2,0,52,0,1,0,49,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
android,John-Chan/android-ScreenCapture,48,33,1,82,64,2,0,6,0,1,0,0,2,0,0,0,0,0,7,4,0,0,4,0
android,balazsbanyai/android-ScreenCapture,0,5,0,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,costerman/android-ScreenCapture,115,21,89,225,26,0,18,70,0,0,0,0,12,0,0,0,0,0,150,1,0,0,11,0
android,jardsman/android-ScopedDirectoryAccess,0,11,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0
android,HarryG55/android-RuntimePermissions,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
android,Alfian878787/android-RuntimePermissions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,Deni-eng-27/android-RuntimePermissions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
android,ncanatta/android-RuntimePermissions,0,6,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
android,nessv/android-RuntimePermissions,2,11,0,13,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
android,dkuspawono/android-RuntimePermissions,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
android,rinekri/android-RuntimePermissions,1355,23,6,1384,23,6,20,591,0,1,0,0,19,0,0,0,0,130,595,2,0,0,26,0
